year,month,legacy,region,contract,contract_name,consolidated_contact,consolidated_contract_name,state,provider_group_type,provider_group,provider_engage_level,provider_meetings,measure,goal,four_star_thresh,provider_group_goal,members,den_ytd,num_ytd,den_rolling,num_rolling,den_proj,num_proj,num_proj_0,num_proj_1_19,num_proj_20_39,num_proj_40_59,num_proj_60_79,num_proj_80_99,num_proj_100,ninety_ds_opp,gap_opp,med_sync_opp,chronic_non_adh_opp,live_calls,ivr_calls
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,FL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,3,1,3,1,3,1,2,0,0,0,0,0,1,2,0,2,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,86,67,86,67.01,86,67.01,18,1,0,0,0,0,67,26,18,19,5,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,328,274,328,275.02,328,275.02,52,1,0,0,0,0,275,79,83,37,8,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,305,246,305,244.05,305,244.05,59,2,0,0,0,0,244,81,77,41,7,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,455,365,455,364.01,455,364.01,90,1,0,0,0,0,364,176,121,115,15,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,1526,1277,1526,1276.26,1526,1276.26,247,3,0,0,0,0,1276,487,365,183,42,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1483,1163,1483,1160.12,1483,1160.12,318,5,0,0,0,0,1160,447,357,186,41,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NC,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TN,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,WI,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,3,3,3,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,WI,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,3,3,3,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,WI,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,3,3,3,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,HIGH,0,Diabetes,0.82,0.76,0.81,56872,37,35,37,33.77,37,33.77,2,0,0,0,3,4,28,26,19,10,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,HIGH,0,High Blood Pressure,0.83,0.79,0.83,56872,76,56,76,54.19,76,54.19,16,0,3,3,5,14,35,45,21,12,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,HIGH,0,High Cholesterol,0.79,0.75,0.78,56872,67,48,67,45.98,67,45.98,15,2,2,2,2,15,29,43,18,12,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,HIGH,0,Diabetes,0.82,0.76,0.81,56872,32,30,32,30.63,32,30.63,1,0,0,0,1,0,30,23,16,10,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,HIGH,0,High Blood Pressure,0.83,0.79,0.83,56872,77,55,77,54.34,77,54.34,20,0,0,2,6,0,49,41,19,13,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,HIGH,0,High Cholesterol,0.79,0.75,0.78,56872,64,46,64,44.9,64,44.9,16,0,2,1,4,0,41,40,16,12,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,HIGH,0,Diabetes,0.82,0.76,0.81,56872,32,31,32,31,32,31,1,0,0,0,0,0,31,23,16,10,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,HIGH,0,High Blood Pressure,0.83,0.79,0.83,56872,84,57,84,55.12,84,55.12,26,3,0,0,0,0,55,44,19,13,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,HIGH,0,High Cholesterol,0.79,0.75,0.78,56872,68,47,68,47,68,47,21,0,0,0,0,0,47,40,16,12,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,FL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,1.16,2,1.16,0,0,0,2,0,0,0,2,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,11,11,11,10.66,11,10.66,0,0,0,0,1,0,10,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,11,8,11,7.39,11,7.39,1,2,1,0,0,1,6,0,3,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,639,535,639,525.31,639,525.31,80,3,10,11,33,91,411,308,165,185,20,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2398,2031,2398,1996.25,2398,1996.25,273,20,39,32,99,397,1538,1094,610,407,34,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,2353,1944,2353,1890.93,2353,1890.93,322,18,45,46,102,428,1392,1059,602,397,40,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NV,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,1.68,2,1.68,0,0,0,0,0,2,0,0,2,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,PA,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,4,4,4,2.36,4,2.36,0,0,0,4,0,0,0,4,4,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TN,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TN,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TX,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,11,11,11,11,11,11,0,0,0,0,0,0,11,0,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,13,10,13,9.71,13,9.71,3,0,0,0,1,0,9,0,3,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,649,533,649,531.76,649,531.76,98,4,7,16,10,0,514,314,160,190,21,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2412,2019,2412,2003.3,2412,2003.3,356,9,29,22,47,5,1944,1091,605,409,35,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,2389,1943,2389,1928.22,2389,1928.22,392,10,23,46,66,11,1841,1060,601,399,40,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NV,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,0,2,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,PA,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,4,0,4,0,4,0,4,0,0,0,0,0,0,4,4,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TN,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TN,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TX,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,11,11,11,11,11,11,0,0,0,0,0,0,11,0,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,13,9,13,9,13,9,4,0,0,0,0,0,9,0,3,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,649,530,649,530,649,530,119,0,0,0,0,0,530,313,156,191,21,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2438,2016,2438,2022.49,2438,2022.49,410,5,1,0,0,0,2022,1096,607,412,35,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,2413,1947,2413,1944.33,2413,1944.33,464,4,1,0,0,0,1944,1059,605,400,42,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NV,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,PA,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,4,0,4,0,4,0,4,0,0,0,0,0,0,4,4,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TN,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TN,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,TX,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,AR,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,FL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,FL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,18,16,18,15.42,18,15.42,2,0,0,0,1,2,13,4,7,4,2,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,57,47,57,46.4,57,46.4,6,2,1,1,2,7,38,16,19,6,3,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,59,49,59,48.54,59,48.54,7,1,0,1,3,8,39,13,17,6,2,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IN,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,KS,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,KS,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,KS,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,1031,881,1031,854.73,1031,854.73,119,8,21,21,42,121,699,342,250,232,35,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,3878,3362,3878,3283.69,3878,3283.69,373,56,86,50,140,450,2723,1015,878,429,70,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,3900,3234,3900,3159.6,3900,3159.6,518,40,86,47,171,528,2510,994,910,402,76,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NE,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NJ,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,1.92,2,1.92,0,0,0,0,0,2,0,2,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NJ,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,2,2,2,1.92,2,1.92,0,0,0,0,0,2,0,2,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,20,16,20,15.59,20,15.59,4,0,0,1,0,0,15,4,7,4,2,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,56,47,56,45.12,56,45.12,8,0,3,0,3,0,42,15,19,6,3,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,59,51,59,49.56,59,49.56,8,0,1,1,1,0,48,12,17,6,2,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IN,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,KS,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,KS,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,KS,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,1068,884,1068,879.94,1068,879.94,161,7,4,29,11,0,856,352,254,237,41,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,3940,3356,3940,3328.94,3940,3328.94,516,6,57,58,60,14,3229,1015,871,431,81,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,3951,3238,3951,3171.41,3951,3171.41,657,17,63,77,78,9,3050,1002,904,406,79,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NJ,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NJ,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,20,15,20,15,20,15,5,0,0,0,0,0,15,4,7,4,2,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,58,45,58,45,58,45,13,0,0,0,0,0,45,15,19,6,3,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,65,53,65,53,65,53,12,0,0,0,0,0,53,12,17,6,2,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IN,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,KS,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,KS,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,KS,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,1079,891,1079,892.01,1079,892.01,186,1,0,0,0,0,892,357,254,240,42,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,3971,3338,3971,3340.98,3971,3340.98,616,15,0,0,0,0,3340,1020,869,440,81,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,3997,3213,3997,3213.52,3997,3213.52,771,13,0,0,0,0,3213,1003,905,413,80,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NJ,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,NJ,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,0.92,1,0.92,0,0,0,0,0,1,0,1,1,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,45,37,45,35.51,45,35.51,7,0,1,1,1,9,26,20,12,6,2,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,221,189,221,185.7,221,185.7,20,5,2,5,10,33,146,90,67,26,3,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,218,175,218,172.02,218,172.02,29,3,9,6,8,29,134,70,51,19,2,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,49,41,49,40.49,49,40.49,8,0,0,1,0,0,40,20,15,6,2,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,224,192,224,191.61,224,191.61,28,0,0,5,6,0,185,87,67,26,3,0,0
2015,11,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,224,177,224,178.74,224,178.74,38,0,4,5,6,0,171,71,52,19,2,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,49,40,49,40,49,40,9,0,0,0,0,0,40,20,15,6,2,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,228,193,228,193,228,193,35,0,0,0,0,0,193,91,71,26,3,0,0
2015,12,N/A,MID-WEST,H2345,Health Plan 2,H2345,,MO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,221,175,221,176.63,221,176.63,42,0,3,0,0,0,176,69,50,19,2,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,AR,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,AR,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,8,8,8,6.71,8,6.71,0,0,0,2,0,3,3,7,5,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,AR,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,6,3,6,2.84,6,2.84,3,0,0,0,0,2,1,5,3,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,AZ,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,AZ,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,CA,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,2,0,2,0.47,2,0.47,1,0,0,1,0,0,0,2,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,CA,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,3,1,3,1.94,3,1.94,1,0,0,0,0,1,1,2,1,1,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,CO,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,5,2,5,2,5,2,3,0,0,0,0,0,2,4,1,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,CO,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,6,3,6,2.52,6,2.52,0,3,1,0,0,0,2,1,2,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,FL,N/A,,LOW,0,High Blood Pressure,0.83,0.79,0.83,56872,9,9,9,8.79,9,8.79,0,0,0,0,1,0,8,1,3,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,FL,N/A,,LOW,0,High Cholesterol,0.79,0.75,0.78,56872,7,6,7,5.7,7,5.7,1,0,0,0,0,3,3,2,0,0,0,0,0
2015,10,N/A,MID-WEST,H2345,Health Plan 2,H2345,,IL,N/A,,LOW,0,Diabetes,0.82,0.76,0.81,56872,1799,1561,1799,1510.49,1799,1510.49,167,32,41,29,90,228,1212,660,617,463,42,0,0
